id,title,language,views,downloads,industry,runtime,IMDb_rating,director,release_date,posted_date
345894,Fatherhood,English,22545,5665,Hollywood / English,109,6.6,Paul Weitz,2021-06-18,2021-06-19
345889,Jagame Thandhiram,Tamil/Telugu,52134,14109,Tollywood,158,5.8,Karthik Subbaraj,2021-06-18,2021-06-19
345838,Triumph,English,4163,261,Hollywood / English,100,5.9,Brett Leonard,2021-04-30,2021-06-18
345807,Night Walk,English,6631,740,Hollywood / English,97,6.1,Aziz Tazi,2021-06-10,2021-06-17
345801,Soccer Mom Madam,English,7646,593,Hollywood / English,88,5.5,Kevin Fair,2021-06-06,2021-06-17
345515,The Misfits,English,36758,7024,Hollywood / English,94,4.3,Renny Harlin,2021-06-11,2021-09-06
341371,Chaos Walking,English,65779,15240,Hollywood / English,109,5.7,Doug Liman,2021-03-05,2021-08-03
345750,The Girl Who Believes in Miracles,English,2216,208,Hollywood / English,100,5.4,Richard Correll,2021-04-02,2021-06-16
345730,Minamata,Japanese/English,9803,964,Hollywood / English,115,7.3,Andrew Levitas,2020-03-13,2021-06-15
345727,Dutch,English,3673,339,Hollywood / English,109,3.6,Preston A. Whitmore II/David Wolfgang,2021-03-12,2021-06-15
345690,Rock Dog 2: Rock Around the Park,English,6292,629,Anime / Kids,87,4.9,Mark Baldo,2021-06-10,2021-06-14
345640,In the Heights,English/Spanish,8550,949,Hollywood / English,143,7.4,Jon M. Chu,2021-06-11,2021-12-06
345638,Rogue Hostage,English,18581,2737,Hollywood / English,93,3.3,Jon Keeyes,2021-06-11,2021-12-06
345636,Hero Mode,English,5229,352,Hollywood / English,88,4.4,A.J. Tesler,2021-06-04,2021-12-06
345635,Wish Dragon,English,50635,14089,Anime / Kids,98,7.2,Chris Appelhans,2021-01-15,2021-12-06
345634,Skater Girl,English/Hindi,25878,4927,Bollywood / Indian,107,6.6,Manjari Makijany,2021-06-11,2021-12-06
345588,Awake,English/Greek/Spanish,19758,4916,Hollywood / English,96,4.9,Mark Raso,2021-06-09,2021-11-06
345587,Gully,English,3851,222,Hollywood / English,81,1.1,Nabil Elderkin,2021-06-04,2021-11-06
345514,The Unhealer,English,12708,1283,Hollywood / English,94,4.7,Martin Guigui,2021-06-08,2021-09-06
345513,The Carnivores,English,14671,1100,Hollywood / English,77,3.6,Caleb Michael Johnson,2021-06-04,2021-09-06
345370,Xtreme,Spanish,34763,10069,Hollywood / English,111,5.8,Daniel Benmayor,2021-06-04,2021-05-06
345365,Flashback,English,10234,788,Hollywood / English,97,5.3,Christopher MacBride,2021-06-04,2021-05-06
345364,Krack,Telugu,110398,36387,Tollywood,154,7.0,Gopichand Malineni,2021-01-09,2021-05-06
345310,Attraction to Paris,English,12167,1361,Hollywood / English,112,3.5,Jesús del Cerro,2021-01-05,2021-04-06
345308,The Secrets She Keeps,English,6401,470,Hollywood / English,85,4.8,Damián Romay,2021-05-31,2021-04-06
345307,A Party Gone Wrong,English,7459,561,Hollywood / English,90,4.5,Dylan Vox,2021-05-31,2021-04-06
339914,Occupation: Rainfall,English,33689,3963,Hollywood / English,128,5.2,Luke Sparke,2021-01-28,2021-06-02
335526,The Craft: Legacy,English,27262,4437,Hollywood / English,97,4.5,Zoe Lister Jones,2020-10-28,2020-10-29
345277,Carnaval,Portuguese,12588,1252,Hollywood / English,94,4.0,Leandro Neri,2021-06-02,2021-03-06
345237,Scare Us,English,8178,1026,Hollywood / English,97,4.6,Carl Jensen/Ryan Henry Johnston/Ryan Kjolberg,2021-05-21,2021-02-06
345160,American Traitor: The Trial of Axis Sally,English,5750,532,Hollywood / English,109,5.5,Michael Polish,2021-05-28,2021-05-31
345093,Feral State,English,9314,779,Hollywood / English,84,6.3,Jon Carlo,1970-01-01,2021-05-29
345042,Blue Miracle,English,25760,4891,Hollywood / English,95,6.6,Julio Quintana,2021-05-27,2021-05-28
341154,Cosmic Sin,English,61092,15446,Hollywood / English,88,2.5,Edward Drake,2021-03-12,2021-03-03
344899,100,Tamil,48163,12818,Tollywood,141,6.4,Sam Anton,2019-05-09,2021-05-25
344499,Army of the Dead,Bable/Polish/English/Spanish/German/French,94546,29456,Hollywood / English,148,5.7,Zack Snyder,2021-05-21,2021-05-17
343271,Mortal Kombat,English/Japanese/Chinese,158618,45653,Hollywood / English,110,6.0,Simon McQuoid,2021-04-23,2021-04-17
344786,Four Good Days,English,3218,195,Hollywood / English,100,6.4,Rodrigo García,2021-05-21,2021-05-22
344785,Seance,English/Latin,2427,218,Hollywood / English,92,5.3,Simon Barrett,2021-05-21,2021-05-22
344782,The Retreat,English,7460,989,Hollywood / English,82,4.7,Pat Mills,2021-05-21,2021-05-22
331376,American Fighter,English,17113,2312,Hollywood / English,98,5.2,Shaun Paul Piccinino,2021-05-21,2020-07-24
344721,Long Weekend,English,6756,573,Hollywood / English,91,6.0,Stephen Basilone,2021-03-12,2021-05-21
344603,Locked In,English,8203,790,Hollywood / English,90,4.2,Carlos V. Gutierrez,2021-05-06,2021-05-19
344601,Sardar Ka Grandson,Hindi,53900,14267,Bollywood / Indian,139,4.2,Kaashvi Nair,2021-05-18,2021-05-19
344548,Oxygen,French,17179,2231,Hollywood / English,100,6.5,Alexandre Aja,2021-05-12,2021-05-18
344547,The Killing of Two Lovers,English,21960,1964,Hollywood / English,85,6.9,Robert Machoian,2021-05-14,2021-05-18
344546,Together Together,English,2654,258,Hollywood / English,90,6.5,Nikole Beckwith,2021-04-23,2021-05-18
344460,Those Who Wish Me Dead,English,24422,4620,Hollywood / English,100,6.0,Taylor Sheridan,2021-05-14,2021-05-15
344459,The Woman in the Window,English,28240,5643,Hollywood / English,100,5.7,Joe Wright,2021-05-14,2021-05-15
344458,I Am All Girls,English,5059,545,Hollywood / English,107,5.9,Donovan Marsh,2021-05-14,2021-05-15
344410,Radhe,Hindi,340922,118404,Bollywood / Indian,135,1.9,Prabhu Deva,2021-05-13,2021-05-13
344359,Monster,English,5612,498,Hollywood / English,98,6.5,Anthony Mandler,2021-05-07,2021-11-05
344357,Confinement,English,15207,1576,Hollywood / English,94,5.2,Benjamin Duffield,2021-05-18,2021-11-05
344288,The Paper Tigers,English,17332,2708,Hollywood / English,108,6.4,Quoc Bao Tran,2021-05-07,2021-08-05
344285,Initiation,English,10900,1162,Hollywood / English,96,5.0,John Berardo,2021-05-07,2021-08-05
344282,Mainstream,English,5299,280,Hollywood / English,94,4.9,Gia Coppola,2021-05-07,2021-08-05
344277,Milestone,Hindi/Kashmiri/Punjabi,41741,5864,Bollywood / Indian,98,6.6,Ivan Ayr,2021-05-07,2021-08-05
344275,Red,Telugu,109298,33476,Tollywood,146,6.4,Thirumala Kishore,2021-01-14,2021-08-05
344212,Stealing Chaplin,English,3798,242,Hollywood / English,105,5.2,Paul Tanter,2020-11-13,2021-07-05
344164,Unearth,English,7036,489,Hollywood / English,94,4.3,John C. Lyons/Dorota Swies,2021-04-22,2021-06-05
302828,Ma,English,25136,3463,Hollywood / English,99,5.6,Tate Taylor,2019-05-31,2019-03-06
309933,The Souvenir,English,17011,2199,Hollywood / English,120,6.4,Joanna Hogg,2019-08-30,2019-08-20
342489,Godzilla vs. Kong,English/American Sign Language,246375,83983,Hollywood / English,113,6.3,Adam Wingard,2021-03-24,2021-01-04
336858,The Vigil,English/Yiddish/Hebrew,33105,6026,Hollywood / English,89,5.8,Keith Thomas,2021-02-26,2020-11-30
343996,Percy Vs Goliath,English,3897,289,Hollywood / English,99,6.4,Clark Johnson,2021-04-30,2021-03-05
343991,The Mitchells vs the Machines,English,39801,10993,Anime / Kids,114,7.6,Michael Rianda/Jeff Rowe,2021-04-30,2021-03-05
343929,Tom Clancy's Without Remorse,English,24363,5407,Hollywood / English,109,5.8,Stefano Sollima,2021-04-30,2021-04-30
343928,The Virtuoso,English,8088,1133,Hollywood / English,110,4.9,Nick Stagliano,2021-04-30,2021-04-30
343927,Things Heard & Seen,English,26037,4380,Hollywood / English,121,5.3,Shari Springer Berman/Robert Pulcini,2021-04-29,2021-04-30
343004,Voyagers,English,40592,4802,Hollywood / English,108,5.4,Neil Burger,2021-04-09,2021-12-04
335018,Rifkin's Festival,English/Spanish,4349,276,Hollywood / English,88,6.1,Woody Allen,2020-10-02,2020-10-19
343858,Justice Society: World War II,English/Latin/French/German,22069,2028,Anime / Kids,84,6.4,Jeff Wamester,2021-04-27,2021-04-29
343685,Jaanu,Telugu,38893,7845,Tollywood,151,7.0,C. Prem Kumar,2020-02-07,2021-04-26
343638,Stowaway,English,36029,7040,Hollywood / English,116,5.6,Joe Penna,1970-01-01,2021-04-24
343382,Trigger Point,English,15314,1993,Hollywood / English,85,4.9,Brad Turner,2021-04-16,2021-04-20
343384,Never and Again,English,3380,378,Hollywood / English,89,4.5,LazRael Lison,2021-02-11,2021-04-20
342200,The Courier,English/Russian,24339,3234,Hollywood / English,112,7.1,Dominic Cooke,2021-03-19,2021-03-25
343270,Vanquish,English,13128,1637,Hollywood / English,94,2.9,George Gallo,2021-04-16,2021-04-17
343268,Jakob's Wife,English,9482,877,Hollywood / English,98,5.5,Travis Stevens,2021-04-16,2021-04-17
343267,Monday,English/Greek,5342,653,Hollywood / English,116,6.1,Argyris Papadimitropoulos,2021-04-16,2021-04-17
336434,The Comeback Trail,English,6573,659,Hollywood / English,104,5.6,George Gallo,1970-01-01,2020-11-20
343189,Alt Space,English,5320,375,Hollywood / English,80,4.7,Cody Kussoy,2020-12-01,2021-04-16
343137,Murder in the Woods,English,4741,504,Hollywood / English,88,3.7,Luis Iga,2020-08-14,2021-04-15
339009,The Marksman,English/Spanish,36434,7563,Hollywood / English,108,5.6,Robert Lorenz,2021-01-15,2021-01-18
343051,Night in Paradise,Korean,8379,765,Hollywood / English,131,6.7,Hoon-jung Park,2021-04-09,2021-04-13
342937,Thunder Force,English,34711,9362,Hollywood / English,106,4.4,Ben Falcone,2021-04-09,2021-10-04
342933,Felix And The Hidden Treasure,French,12474,1643,Anime / Kids,85,5.4,Nicola Lemay,2021-02-26,2021-10-04
342870,Under the Stadium Lights,English,4483,310,Hollywood / English,109,3.8,Todd Randall,2021-06-04,2021-09-04
342807,Original Gangster,English,15423,1490,Hollywood / English,110,6.0,Savvas D. Michael,2020-12-01,2021-08-04
340471,Tom and Jerry,English,123509,35657,Hollywood / English,101,5.2,Tim Story,2021-02-26,2021-02-17
336482,Run,English,46139,8043,Hollywood / English,90,6.7,Aneesh Chaganty,2020-11-20,2020-11-21
342737,Shiva Baby,English,7688,589,Hollywood / English,77,7.2,Emma Seligman,2021-04-02,2021-07-04
342631,Soorarai Pottru (Udaan),Tamil/Hindi,86382,22742,Tollywood,153,8.7,Sudha Kongara,2020-11-12,2021-05-04
342487,Genesis Code,English,8245,822,Hollywood / English,85,4.0,Bryce McLaughlin,2020-01-07,2021-01-04
337794,The Dry,English,12622,1557,Hollywood / English,117,7.0,Robert Connolly,2021-01-01,2020-12-21
338052,The Father,English,7254,817,Hollywood / English,97,8.2,Florian Zeller,2021-03-12,2020-12-28
342385,A Week Away,English,16784,2748,Hollywood / English,94,5.8,Roman White,2021-03-26,2021-03-30
342381,Shoplifters of the World,English,3110,150,Hollywood / English,90,5.4,Stephen Kijak,2021-03-26,2021-03-30
342379,Pagglait,Hindi,58733,15575,Bollywood / Indian,114,6.9,Umesh Bist,2021-03-26,2021-03-30
342275,The Toll,English,11008,1471,Hollywood / English,80,5.3,Michael Nader,2021-03-26,2021-03-26
341433,Boogie,English,4671,422,Hollywood / English,90,5.2,Eddie Huang,2021-03-05,2021-09-03
342271,Secret Magic Control Agency,English,21258,3364,Anime / Kids,103,6.2,Aleksey Tsitsilin,2021-03-18,2021-03-26
337271,Monster Hunter,English,165571,48380,Hollywood / English,103,5.2,Paul W.S. Anderson,2020-12-18,2020-09-12
120936,Fifty Shades of Grey,English,620380,234358,Hollywood / English,125,4.2,Sam Taylor-Johnson,2015-02-13,2015-02-17
342204,Wildcat,English,10479,956,Hollywood / English,93,4.7,Jonathan W. Stokes,2021-04-27,2021-03-25
342147,The Seventh Day,English,7667,840,Hollywood / English,87,4.5,Justin P. Lange,2021-03-26,2021-03-24
342077,The Never List,English,5130,395,Hollywood / English,102,5.2,Michelle Mower,2020-12-11,2021-03-22
339531,Madam Chief Minister,Hindi,58047,13600,Bollywood / Indian,130,4.8,Subhash Kapoor,2021-01-22,2021-01-28
342022,Phobias,English,6998,648,Hollywood / English,85,3.7,Camilla Belle,2021-03-19,2021-03-20
342021,Last Call,English,7176,418,Hollywood / English,102,4.1,Paolo Pilladi,2021-03-19,2021-03-20
341956,Deadly Illusions,English,8463,1340,Hollywood / English,114,3.7,Anna Elizabeth James,2021-03-18,2021-03-19
341950,Saakshyam (Pralay The Destroyer),Telugu,67346,16751,Tollywood,166,4.7,Sriwass,2018-07-27,2021-03-19
341890,Zack Snyder's Justice League,English/Icelandic/French,174081,46956,Hollywood / English,242,8.0,Zack Snyder,2021-03-18,2021-03-18
338015,Wonder Woman 1984,English/Arabic/Russian/Mandarin,220647,67564,Bollywood / Indian,151,5.4,Patty Jenkins,2020-12-16,2020-12-26
341842,Hero Dog: The Journey Home,English,11799,1456,Hollywood / English,90,4.6,Richard Boddington,2021-03-23,2021-03-17
341840,Assault on VA-33,English,6240,882,Hollywood / English,90,4.2,Christopher Ray,2021-04-02,2021-03-17
341651,Cherry,English,14426,1805,Hollywood / English,142,6.6,Anthony Russo/Joe Russo,2021-03-12,2021-03-13
341778,The Block Island Sound,English,5037,425,Hollywood / English,99,5.4,Kevin McManus/Matthew McManus,2020-08-28,2021-03-16
341706,Fit for a Prince,English,5295,560,Hollywood / English,81,5.9,Marita Grabiak,2021-03-06,2021-03-15
341703,It Was Always You,English,6089,540,Hollywood / English,86,7.0,Michael Robison,2021-02-27,2021-03-15
295738,Us,English,53364,12845,Hollywood / English,116,6.8,Jordan Peele,2019-03-22,2019-03-22
332522,Rogue,English,71036,19588,Hollywood / English,105,4.1,Michael J. Bassett,2020-08-28,2020-08-22
338892,Master,Tamil,214663,68153,Tollywood,179,7.3,Lokesh Kanagaraj,2021-01-13,2021-01-15
341652,Yes Day,English/Spanish,19660,4018,Hollywood / English,86,5.7,Miguel Arteta,2021-03-12,2021-03-13
341590,The Winter Lake,English,8202,615,Hollywood / English,92,4.7,Phil Sheerin,2021-03-09,2021-12-03
341479,Sleeping with Danger,English,10793,1373,Hollywood / English,87,6.0,David Weaver,2020-08-01,2021-10-03
340765,Adverse,English,12356,1113,Hollywood / English,94,4.9,Brian A. Metcalf,2021-02-12,2021-02-23
341429,Bombay Rose,Hindi,12477,1097,Anime / Kids,97,6.3,Gitanjali Rao,2021-03-08,2021-09-03
341375,Slaxx,English,32369,3080,Hollywood / English,77,5.4,Elza Kephart,2020-09-11,2021-08-03
335179,My Salinger Year,English,6914,513,Hollywood / English,101,6.3,Philippe Falardeau,2021-03-05,2020-10-22
341321,Coming 2 America,English,9031,1328,Hollywood / English,110,5.3,Craig Brewer,2021-03-05,2021-06-03
340971,Son,English,12066,1394,Hollywood / English,98,5.6,Ivan Kavanagh,2021-03-05,2021-02-27
341265,Sophie Jones,English,20516,1996,Hollywood / English,85,5.2,Jessie Barr,2021-03-02,2021-05-03
341264,Galentine's Day Nightmare,English,5080,352,Hollywood / English,85,5.2,Roxanne Boisvert,2021-02-12,2021-05-03
341207,Moxie,English,17936,2655,Hollywood / English,111,6.7,Amy Poehler,2021-03-03,2021-04-03
341205,The Dead of Night,English,14560,1586,Hollywood / English,89,3.8,Robert Dean,2021-03-09,2021-04-03
280922,Hunter Killer,English/Russian,121963,31889,Hollywood / English,121,6.6,Donovan Marsh,2018-10-19,2018-10-30
340400,The World to Come,English,17291,2220,Hollywood / English,105,6.3,Mona Fastvold,2021-03-02,2021-02-16
341153,Girl in the Basement,English,15808,2824,Hollywood / English,88,6.3,Elisabeth Rohm,2021-02-27,2021-03-03
341094,Asuran,Tamil,54529,12807,Tollywood,141,8.4,Vetrimaaran,2019-10-04,2021-02-03
341093,Padi Padi Leche Manasu (Dil Dhadak Dhadak),Telugu,34803,7279,Tollywood,158,6.4,Hanumantha Rao Raghavapudi,2018-12-21,2021-02-03
341045,Ice House,English,11905,992,Hollywood / English,108,4.3,Steven Elbert,2020-11-24,2021-01-03
340970,The United States vs. Billie Holiday,English,3370,252,Hollywood / English,130,6.3,Lee Daniels,2021-02-26,2021-02-27
340968,Tyger Tyger,English,5094,365,Hollywood / English,92,4.3,Kerry Mondragón,2021-02-26,2021-02-27
340966,The Girl on the Train,Hindi/English,67914,17733,Bollywood / Indian,120,4.5,Ribhu Dasgupta,2021-02-26,2021-02-27
340822,The Pond,English,11020,863,Hollywood / English,96,3.9,Petar Pasic,1970-01-01,2021-02-24
340766,The Last Vermeer,English,4115,219,Hollywood / English,118,6.7,Dan Friedkin,2020-11-20,2021-02-23
336703,Blithe Spirit,English,12043,1173,Hollywood / English,99,5.4,Edward Hall,2021-01-15,2020-11-26
340650,Silk Road,English,6436,802,Hollywood / English,112,5.9,Tiller Russell,2021-02-19,2021-02-20
340649,I Care a Lot,English,9180,1351,Hollywood / English,118,6.3,J Blakeson,2021-02-19,2021-02-20
340648,Flora & Ulysses,English,11860,1869,Hollywood / English,95,6.3,Lena Khan,2021-02-19,2021-02-20
340646,The Violent Heart,English,17422,2104,Hollywood / English,107,6.0,Kerem Sanga,2021-02-19,2021-02-20
340644,Burn It All,English,9439,783,Hollywood / English,102,4.0,Brady Hall,2021-02-19,2021-02-20
340643,Scooby-Doo! The Sword and the Scoob,English,14066,2205,Anime / Kids,76,6.1,Maxwell Atoms/Christina Sotta/Melchior Zwyer,2021-02-23,2021-02-20
340583,Music,English,2494,149,Hollywood / English,107,3.0,Sia,2021-02-12,2021-02-19
339913,Supernova,English,4912,212,Hollywood / English,95,6.7,Harry Macqueen,2021-03-05,2021-06-02
340470,Me You Madness,English,10390,1340,Hollywood / English,98,3.7,Louise Linton,2021-02-12,2021-02-17
340468,Namaste Wahala,English,16587,1758,Hollywood / English,106,5.1,Hamisha Daryani Ahuja,2020-12-01,2021-02-17
340337,The Map of Tiny Perfect Things,English,6789,911,Hollywood / English,98,6.8,Ian Samuels,2021-02-12,2021-02-15
336810,Life in a Year,English,21742,3784,Hollywood / English,107,6.0,Mitja Okorn,2020-11-27,2020-11-28
301351,Greta,English/Hungarian/French/Korean,39077,7028,Hollywood / English,98,6.0,Neil Jordan,2019-03-01,2019-05-17
331378,Coma,Russian,84350,23197,Hollywood / English,111,6.3,Nikita Argunov,2020-01-30,2020-07-24
340336,Xico's Journey,Spanish,32130,7386,Anime / Kids,85,5.1,Eric Cabello,2020-11-12,2021-02-15
340287,To All the Boys: Always and Forever,English,23990,4983,Hollywood / English,109,6.3,Michael Fimognari,2021-02-12,2021-02-13
340283,Barb and Star Go to Vista Del Mar,English,4654,298,Hollywood / English,107,6.5,Josh Greenbaum,2021-02-12,2021-02-13
340226,Willy's Wonderland,English,8453,1193,Hollywood / English,88,5.5,Kevin Lewis,2021-02-12,2021-12-02
340222,The Evil Twin,English,9753,900,Hollywood / English,87,4.6,Max McGuire,1970-01-01,2021-12-02
338842,News of the World,English/North American Indian/German,24853,5356,Hollywood / English,118,6.8,Paul Greengrass,2020-12-25,2021-01-14
340168,The Legend of Baron To'a,English/Tonga (Tonga Islands),6335,590,Hollywood / English,103,6.3,Kiel McNaughton,2020-02-20,2021-11-02
340166,Tazmanian Devil,English,2086,93,Hollywood / English,120,6.9,Solomon Onita Jr.,2020-08-22,2021-11-02
340165,Two by Two: Overboard!,English,11992,1661,Anime / Kids,85,5.8,Toby Genkel/Sean McCormack,2020-12-04,2021-11-02
340116,Narco Sub,English,24470,3887,Hollywood / English,93,5.7,Shawn Welling,2021-02-05,2021-10-02
317799,Midway,English/Japanese/Mandarin,66656,14812,Hollywood / English,138,6.7,Roland Emmerich,2019-11-08,2019-12-11
340071,Little Fish,English,5251,506,Hollywood / English,101,6.8,Chad Hartigan,2021-02-05,2021-09-02
339979,Space Sweepers,Korean/English/Spanish/Danish/French/German/Russian/Chinese/Arabic/Filipino/Mandarin,50804,13901,Hollywood / English,136,6.5,Sung-hee Jo,2021-02-05,2021-08-02
324935,Guns Akimbo,English/Spanish,71368,14725,Hollywood / English,98,6.3,Jason Lei Howden,2020-03-05,2020-02-29
307037,The Lion King,English/Xhosa/Zulu/French/Spanish/Hindi,392497,130742,Hollywood / English,118,6.8,Jon Favreau,2019-07-19,2019-07-18
339978,Kanaa (Not Out),Tamil,35058,7448,Tollywood,145,7.5,Arunraja Kamaraj,2018-12-21,2021-08-02
339921,Fear of Rain,English,7930,999,Hollywood / English,92,5.9,Castille Landon,2021-02-12,2021-06-02
339920,Malcolm & Marie,English,7591,854,Hollywood / English,106,6.6,Sam Levinson,2021-02-05,2021-06-02
339919,Bliss,English,11243,1500,Hollywood / English,103,5.3,Mike Cahill,2021-02-05,2021-06-02
339918,The Reckoning,English,14387,2081,Hollywood / English,110,4.8,Neil Marshall,2021-04-16,2021-06-02
339917,Son Of The South,English,3525,220,Hollywood / English,105,6.0,Barry Alexander Brown,2021-02-05,2021-06-02
339853,Tulsa,English,6700,404,Hollywood / English,120,5.0,Scott Pryor/Gloria Stella,2020-06-03,2021-04-02
338471,Lena and Snowball,English,7882,856,Hollywood / English,90,5.4,Brian Herzlinger,2021-01-08,2021-06-01
335409,2 Hearts,English,15783,2196,Hollywood / English,101,6.2,Lance Hool,2020-10-16,2020-10-27
292079,Happy Death Day 2U,English/French,88724,18780,Hollywood / English,100,6.2,Christopher Landon,2019-02-13,2019-02-15
241585,Happy Death Day,English,80395,20561,Hollywood / English,96,6.6,Christopher Landon,2017-10-13,2017-10-23
339753,Rams,English,3371,378,Hollywood / English,118,6.4,Jeremy Sims,2020-10-29,2021-02-02
339752,Dead Again,English,9262,1080,Hollywood / English,75,3.5,Steven M. Smith,2021-01-05,2021-02-02
325676,Trolls World Tour,English,57651,12208,Anime / Kids,91,6.1,Walt Dohrn/David P. Smith,2020-04-10,2020-03-14
339695,World Famous Lover,Telugu,68183,16151,Tollywood,154,5.0,Kranthi Madhav,2020-02-14,2021-01-02
339691,Retreat to Paradise,English,3042,328,Hollywood / English,88,6.0,Brian Brough,2020-12-02,2021-01-02
339635,Finding 'Ohana,English/Hawaiian/Spanish,36949,10215,Hollywood / English,123,6.1,Jude Weng,2021-01-29,2021-01-30
339634,The Little Things,English/Spanish/Arabic,13703,2448,Hollywood / English,128,6.3,John Lee Hancock,2021-01-29,2021-01-30
339633,Palmer,English,9887,868,Hollywood / English,110,7.3,Fisher Stevens,2021-01-29,2021-01-30
337172,The Dig,English,7331,532,Hollywood / English,112,7.1,Simon Stone,2021-01-29,2020-07-12
338350,Penguin Bloom,English,5289,398,Hollywood / English,95,6.8,Glendyn Ivin,2021-01-21,2021-04-01
339533,Caged,English,7130,639,Hollywood / English,81,3.6,Aaron Fjellman,2021-01-26,2021-01-28
290216,Mary Queen Of Scots,English/French/Gaelic/Latin,35546,4929,Hollywood / English,124,6.3,Josie Rourke,2018-12-21,2019-01-28
140264,Pixels,English/Hindi/Japanese,110527,31321,Hollywood / English,105,5.6,Chris Columbus,2015-07-24,2015-07-28
339345,Psycho Goreman,English,7275,735,Hollywood / English,95,6.3,Steven Kostanski,2021-01-22,2021-01-25
339341,A Cold Hard Truth,English,5001,359,Hollywood / English,105,7.4,Charles Murray,2021-01-19,2021-01-25
339277,Our Friend,English,10730,1027,Hollywood / English,124,7.3,Gabriela Cowperthwaite,2021-01-22,2021-01-23
339276,No Man's Land,English/Spanish,5140,528,Hollywood / English,114,5.3,Conor Allyn,2021-01-22,2021-01-23
339274,The White Tiger,Hindi/English,57587,16672,Bollywood / Indian,125,7.1,Ramin Bahrani,2021-01-22,2021-01-23
339219,Love/Weddings & Other Disasters,English,2426,212,Hollywood / English,90,4.7,Dennis Dugan,2020-12-04,2021-01-22
339218,Ten Minutes to Midnight,English,7571,972,Hollywood / English,73,4.5,Erik Bloomquist,2021-01-19,2021-01-22
339215,Average Joe,English,15226,1781,Hollywood / English,87,3.3,Mark Cantu,2021-01-08,2021-01-22
334238,Sightless,English/Spanish/French,30624,5894,Hollywood / English,89,5.5,Cooper Karl,2020-09-29,2020-02-10
339123,Twiceborn,English,2996,304,Hollywood / English,135,5.1,Hiroshi Akabane,2020-01-19,2021-01-20
339063,American Skin,English,4188,277,Hollywood / English,90,6.7,Nate Parker,1970-01-01,2021-01-19
335407,Six Minutes to Midnight,English,5550,345,Hollywood / English,99,5.7,Andy Goddard,1970-01-01,2020-10-27
339010,Aswathama,Telugu,56457,16736,Tollywood,133,6.4,Ramana Teja,2020-01-31,2021-01-18
314183,Pailwaan,Kannada/Hindi/Malayalam/Telugu/Tamil,120715,35308,Tollywood,166,6.2,S Krishna,2019-09-12,2019-05-10
338954,Outside the Wire,English/Ukrainian/Russian,91381,31313,Hollywood / English,114,5.4,Mikael Håfström,2021-01-15,2021-01-16
338952,Born a Champion,English,6839,859,Hollywood / English,112,7.0,Alex Ranarivelo,2021-01-22,2021-01-16
338951,Don't Tell a Soul,English,8494,734,Hollywood / English,83,5.9,Alex McAulay,2021-01-15,2021-01-16
338950,Bloody Hell,English/Finnish,8501,1066,Hollywood / English,93,6.5,Alister Grierson,2020-10-08,2021-01-16
338949,The Ultimate Playlist of Noise,English,4073,304,Hollywood / English,99,6.6,Bennett Lasseter,2021-01-15,2021-01-16
338948,Tribhanga,Hindi,46084,10414,Bollywood / Indian,95,6.2,Renuka Shahane,2021-01-15,2021-01-16
338897,Locked Down,English,10493,1129,Hollywood / English,118,5.2,Doug Liman,2021-03-05,2021-01-15
338349,One Night in Miami,English/Arabic,5168,349,Hollywood / English,114,7.1,Regina King,2021-01-08,2021-04-01
338051,Promising Young Woman,English,24447,2748,Hollywood / English,113,7.5,Emerald Fennell,2020-12-25,2020-12-28
180559,Before I Wake,English,44689,10907,Hollywood / English,97,6.2,Mike Flanagan,2018-01-05,2016-04-06
338679,Redemption Day,English/French,18803,2831,Hollywood / English,99,4.5,Hicham Hajji,2021-01-08,2021-11-01
336137,Horizon Line,English,22807,3289,Hollywood / English,92,4.7,Mikael Marcimain,2020-11-06,2020-11-13
335632,Synchronic,English/Spanish,17205,1690,Hollywood / English,102,6.2,Justin Benson/Aaron Moorhead,2020-10-23,2020-02-11
338730,Batman: Soul of the Dragon,English,16926,1638,Anime / Kids,83,6.0,Sam Liu,2021-01-12,2021-12-01
298039,Manje Bistre 2,Punjabi,64595,19326,Punjabi,125,5.2,Baljit Singh Deo,2019-04-12,2019-04-15
338351,Pieces of a Woman,English,18089,1843,Hollywood / English,126,7.0,Kornél Mundruczó,2021-01-07,2021-04-01
338635,Herself,English,4273,429,Hollywood / English,97,7.0,Phyllida Lloyd,2021-03-19,2021-09-01
338534,Wild Mountain Thyme,English,8793,730,Hollywood / English,102,5.7,John Patrick Shanley,2021-01-08,2021-07-01
338532,The Last Champion,English,2811,202,Hollywood / English,122,7.0,Glenn Withrow,2020-12-08,2021-07-01
338472,American Dream,English,3925,393,Hollywood / English,83,4.4,Janusz Kaminski,2021-01-21,2021-06-01
292305,What Men Want,English/Mandarin,43035,7455,Hollywood / English,117,5.3,Adam Shankman,2019-02-08,2019-02-18
267902,Sicario: Day of the Soldado,English/Spanish/American Sign Language/Arabic/Somali/Spanish Sign Language,126527,31348,Hollywood / English,122,7.1,Stefano Sollima,2018-06-29,2018-06-29
338297,Shadow in the Cloud,English,26759,4768,Hollywood / English,83,5.0,Roseanne Liang,2021-01-01,2021-02-01
338296,Meteor Moon,English,16274,2039,Hollywood / English,88,2.4,Brian Nowak,2020-12-28,2021-02-01
338251,Magic Arch 3D,English,17409,2312,Anime / Kids,82,4.2,Vasiliy Rovenskiy,2020-09-29,2021-01-01
